agno,fecha_bbdd,codigo_bbdd,grado,rbd,dvrbd,nom_rbd,cod_reg_rbd,nom_reg_rbd,cod_pro_rbd,nom_pro_rbd,cod_deprov_rbd,cod_com_rbd,nom_com_rbd,nom_deprov_rbd,cod_depe1,cod_depe2,cod_grupo,cod_rural_rbd,nalu_lect4b_rbd,nalu_mate4b_rbd,prom_lect4b_rbd,prom_mate4b_rbd,dif_lect4b_rbd,dif_mate4b_rbd,difgru_lect4b_rbd,difgru_mate4b_rbd,sigdif_lect4b_rbd,sigdif_mate4b_rbd,siggru_lect4b_rbd,siggru_mate4b_rbd,marca_lect4b_rbd,marca_mate4b_rbd,marcadif_lect4b_rbd,marcadif_mate4b_rbd,palu_eda_ins_lect4b_rbd,palu_eda_ele_lect4b_rbd,palu_eda_ade_lect4b_rbd,palu_eda_ins_mate4b_rbd,palu_eda_ele_mate4b_rbd,palu_eda_ade_mate4b_rbd,noaplica
2015,20170208,final20170208v1,4b,133,3,COLEGIO ADVENTISTA DE IQUIQUE,1,TARAPACÁ,1,IQUIQUE,1,2,IQUIQUE,IQUIQUE,Particular subvencionado,Particular subvencionado,Medio,Urbano,57,57,262,268,-22,-25,-4,7,Negativa y significativa,Negativa y significativa,No significativa,Positiva y significativa,,,,,31.6,31.6,36.8,31.6,43.9,24.6,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,134,1,LICEO ATENEA,1,TARAPACÁ,1,IQUIQUE,1,2,IQUIQUE,IQUIQUE,Particular subvencionado,Particular subvencionado,Medio,Urbano,24,23,234,227,1,-9,-32,-34,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,58.3,33.3,8.3,69.6,21.7,8.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,144,9,COLEGIO IQUIQUE YOUNG SCHOOL,1,TARAPACÁ,1,IQUIQUE,1,2,IQUIQUE,IQUIQUE,Particular subvencionado,Particular subvencionado,Medio,Urbano,27,26,244,229,5,6,-22,-32,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,48.1,33.3,18.5,73.1,23.1,3.8,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,154,6,ESCUELA BASICA FRONTERIZA,1,TARAPACÁ,4,TAMARUGAL,2,5,HUARA,TAMARUGAL,Municipal DAEM,Municipal,,Rural,,,,,,,,,,,,,,,,,,,,,,,Cursos con 100% ausentes y sin cuestionarios
2015,20170208,final20170208v1,4b,156,2,ESCUELA PISAGUA,1,TARAPACÁ,4,TAMARUGAL,2,5,HUARA,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,5,5,220,222,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,160,0,ESCUELA PACHICA,1,TARAPACÁ,4,TAMARUGAL,2,5,HUARA,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,4,4,264,222,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,161,9,LICEO DE HUARA,1,TARAPACÁ,4,TAMARUGAL,2,5,HUARA,TAMARUGAL,Municipal DAEM,Municipal,Medio bajo,Rural,15,14,229,221,6,24,-22,-24,No significativa,Positiva y significativa,Negativa y significativa,Negativa y significativa,,,,,60,33.3,6.7,71.4,21.4,7.1,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,162,7,ESCUELA SIBAYA,1,TARAPACÁ,4,TAMARUGAL,2,5,HUARA,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,7,7,315,302,,,70,68,,,Positiva y significativa,Positiva y significativa,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,165,1,ESCUELA CHUSMIZA,1,TARAPACÁ,4,TAMARUGAL,2,5,HUARA,TAMARUGAL,Municipal DAEM,Municipal,,Rural,,,,,,,,,,,,,,,,,,,,,,,Cursos con 100% ausentes y sin cuestionarios
2015,20170208,final20170208v1,4b,167,8,ESCUELA CAMINA,1,TARAPACÁ,4,TAMARUGAL,2,3,CAMIÑA,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,8,8,217,203,-46,-47,-28,-31,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,169,4,ESCUELA QUISTAGAMA,1,TARAPACÁ,4,TAMARUGAL,2,3,CAMIÑA,TAMARUGAL,Municipal DAEM,Municipal,Medio bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,171,6,ESCUELA APAMILCA,1,TARAPACÁ,4,TAMARUGAL,2,3,CAMIÑA,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,2,2,274,295,,,,,,,,,,,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,173,2,ESCUELA MOQUELLA,1,TARAPACÁ,4,TAMARUGAL,2,3,CAMIÑA,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,1,1,,,,,,,,,,,3,3,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,174,0,ESCUELA FRANCIA,1,TARAPACÁ,4,TAMARUGAL,2,3,CAMIÑA,TAMARUGAL,Municipal DAEM,Municipal,,Rural,,,,,,,,,,,,,,,,,,,,,,,Cursos con 100% ausentes y sin cuestionarios
2015,20170208,final20170208v1,4b,177,5,ESCUELA BASICA CARIQUIMA,1,TARAPACÁ,4,TAMARUGAL,2,4,COLCHANE,TAMARUGAL,Municipal DAEM,Municipal,Medio bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,178,3,LICEO TECNICO PROFESIONAL COLCHANE,1,TARAPACÁ,4,TAMARUGAL,2,4,COLCHANE,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,9,9,259,254,21,35,14,20,No significativa,Positiva y significativa,No significativa,Positiva y significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,179,1,ESCUELA BASICA MAUQUE,1,TARAPACÁ,4,TAMARUGAL,2,4,COLCHANE,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,1,1,,,,,,,,,,,3,3,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,185,6,ESCUELA BASICA PISIGA-CHOQUE,1,TARAPACÁ,4,TAMARUGAL,2,4,COLCHANE,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,187,2,ESCUELA VERTIENTE DEL SABER,1,TARAPACÁ,4,TAMARUGAL,2,6,PICA,TAMARUGAL,Municipal DAEM,Municipal,Medio,Urbano,28,28,222,219,-1,16,-44,-42,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,64.3,21.4,14.3,71.4,17.9,10.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,188,0,ESC. MATILLA DE NUEVA EXTREMADURA,1,TARAPACÁ,4,TAMARUGAL,2,6,PICA,TAMARUGAL,Municipal DAEM,Municipal,Medio bajo,Rural,10,11,221,232,-68,-61,-30,-13,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,80,20,0,45.5,54.5,0,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,192,9,ESCUELA BASICA MAMINA,1,TARAPACÁ,4,TAMARUGAL,2,7,POZO ALMONTE,TAMARUGAL,Corporación Municipal,Municipal,Medio bajo,Rural,5,5,230,230,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,193,7,ESCUELA BASICA POZO ALMONTE,1,TARAPACÁ,4,TAMARUGAL,2,7,POZO ALMONTE,TAMARUGAL,Corporación Municipal,Municipal,Medio bajo,Rural,58,58,234,219,-6,-20,-17,-26,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,53.4,29.3,17.2,67.2,25.9,6.9,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,195,3,ESCUELA BASICA LA TIRANA,1,TARAPACÁ,4,TAMARUGAL,2,7,POZO ALMONTE,TAMARUGAL,Corporación Municipal,Municipal,Medio bajo,Rural,22,22,232,233,19,27,-19,-12,No significativa,Positiva y significativa,Negativa y significativa,Negativa y significativa,,,,,50,36.4,13.6,54.5,40.9,4.5,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,198,8,ESCUELA BASICA LA HUAYCA,1,TARAPACÁ,4,TAMARUGAL,2,7,POZO ALMONTE,TAMARUGAL,Corporación Municipal,Municipal,Bajo,Rural,7,6,228,210,-31,-13,-17,-24,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,201,1,ESCUELA CARLOS CONDELL DE LA HAZA,2,ANTOFAGASTA,3,TOCOPILLA,1,6,TOCOPILLA,ANTOFAGASTA,Municipal DAEM,Municipal,Medio,Urbano,37,37,228,217,-14,-23,-38,-44,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,54.1,32.4,13.5,75.7,21.6,2.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,203,8,ESCUELA PABLO NERUDA,2,ANTOFAGASTA,3,TOCOPILLA,1,6,TOCOPILLA,ANTOFAGASTA,Municipal DAEM,Municipal,Medio bajo,Urbano,62,61,235,222,-3,-7,-16,-23,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,51.6,38.7,9.7,75.4,18,6.6,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,204,6,ESCUELA L.GRAL.BERNARDO O´HIGGINS R.,2,ANTOFAGASTA,3,TOCOPILLA,1,6,TOCOPILLA,ANTOFAGASTA,Municipal DAEM,Municipal,Medio bajo,Urbano,39,39,231,221,3,-15,-20,-24,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,56.4,25.6,17.9,64.1,30.8,5.1,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,205,4,ESCUELA ARTURO PRAT CHACON,2,ANTOFAGASTA,3,TOCOPILLA,1,6,TOCOPILLA,ANTOFAGASTA,Municipal DAEM,Municipal,Medio bajo,Urbano,51,50,228,211,-7,-14,-23,-34,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,66.7,15.7,17.6,74,18,8,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,206,2,ESCUELA ESTADOS UNIDOS DE NORTEAMERICA,2,ANTOFAGASTA,3,TOCOPILLA,1,6,TOCOPILLA,ANTOFAGASTA,Municipal DAEM,Municipal,Medio bajo,Urbano,26,25,233,229,0,-13,-18,-16,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,57.7,26.9,15.4,72,20,8,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,208,9,COLEGIO SAGRADA FAMILIA,2,ANTOFAGASTA,3,TOCOPILLA,1,6,TOCOPILLA,ANTOFAGASTA,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,76,75,273,252,9,1,-8,-25,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,23.7,30.3,46.1,44,42.7,13.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,210,0,ESCUELA ARTURO PEREZ CANTO,2,ANTOFAGASTA,3,TOCOPILLA,1,2,MARÍA ELENA,ANTOFAGASTA,Municipal DAEM,Municipal,Medio,Urbano,32,32,244,241,2,19,-22,-20,No significativa,Positiva y significativa,Negativa y significativa,Negativa y significativa,,,,,46.9,43.8,9.4,50,43.8,6.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,214,3,ESCUELA IGNACIO CARRERA PINTO,2,ANTOFAGASTA,3,TOCOPILLA,1,2,MARÍA ELENA,ANTOFAGASTA,Municipal DAEM,Municipal,Medio bajo,Rural,2,2,305,283,,,,,,,,,,,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,223,2,ESCUELA CLAUDIO ARRAU,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Corporación Municipal,Municipal,Medio,Urbano,57,55,226,220,-11,-12,-40,-41,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,68.4,17.5,14,74.5,20,5.5,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,224,0,ESCUELA GRECIA,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Corporación Municipal,Municipal,Medio,Urbano,103,103,255,247,17,12,-11,-14,Positiva y significativa,Positiva y significativa,Negativa y significativa,Negativa y significativa,,2,,Evaluación anterior no permite comparar,40.8,35,24.3,46.6,42.7,10.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,225,9,ESCUELA REPUBLICA DE BOLIVIA,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Corporación Municipal,Municipal,Medio,Urbano,167,169,266,265,7,16,0,4,No significativa,Positiva y significativa,No significativa,No significativa,,,,,29.9,32.3,37.7,33.1,43.2,23.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,226,7,ESCUELA BASICA EMILIO SOTOMAYOR,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Corporación Municipal,Municipal,Medio,Urbano,111,107,255,258,9,13,-11,-3,No significativa,Positiva y significativa,Negativa y significativa,No significativa,,,,,35.1,36.9,27.9,36.4,42.1,21.5,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,227,5,ESCUELA BASICA PRESIDENTE BALMACEDA,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Corporación Municipal,Municipal,Medio,Urbano,171,173,250,253,-3,-3,-16,-8,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,38.6,40.9,20.5,46.2,39.9,13.9,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,228,3,ESCUELA BASICA VADO DE TOPATER,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Corporación Municipal,Municipal,Medio,Urbano,62,63,265,251,19,32,-1,-10,Positiva y significativa,Positiva y significativa,No significativa,Negativa y significativa,,,,,29,32.3,38.7,38.1,50.8,11.1,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,229,1,ESCUELA REPUBLICA DE CHILE,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Corporación Municipal,Municipal,Medio,Urbano,56,57,240,241,4,6,-26,-20,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,51.8,26.8,21.4,57.9,38.6,3.5,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,230,5,ESCUELA BASICA ANDRES BELLO,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Corporación Municipal,Municipal,Medio,Urbano,59,58,259,265,15,18,-7,4,Positiva y significativa,Positiva y significativa,Negativa y significativa,No significativa,,,,,32.2,35.6,32.2,31,37.9,31,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,231,3,ESCUELA BASICA JOHN FITZGERALD KENNEDY,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Corporación Municipal,Municipal,Medio,Urbano,75,73,255,242,0,-12,-11,-19,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,38.7,30.7,30.7,45.2,37,17.8,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,232,1,ESCUELA BASICA PEDRO VERGARA KELLER,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Corporación Municipal,Municipal,Medio bajo,Urbano,66,70,231,229,-16,-7,-20,-16,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,56.1,30.3,13.6,62.9,31.4,5.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,239,9,ESCUELA BASICA 21 DE MAYO,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Corporación Municipal,Municipal,Medio bajo,Urbano,76,76,221,223,-7,3,-30,-22,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,64.5,26.3,9.2,63.2,31.6,5.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,240,2,ESCUELA BASICA REPUBLICA DE FRANCIA,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Corporación Municipal,Municipal,Medio,Urbano,53,52,249,245,-2,9,-17,-16,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,47.2,28.3,24.5,50,40.4,9.6,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,243,7,ESCUELA BASICA PUKARA,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Corporación Municipal,Municipal,Medio alto,Rural,4,4,276,260,,,,,,,,,,,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,246,1,ESCUELA BASICA SENORA DE LA CANDELARIA,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Corporación Municipal,Municipal,Bajo,Rural,2,2,299,236,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,252,6,ESCUELA BASICA SAN FRANCISCO,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Corporación Municipal,Municipal,Medio,Rural,13,14,234,230,,,-32,-31,,,Negativa y significativa,Negativa y significativa,,,Alumnos insuficientes,Alumnos insuficientes,61.5,30.8,7.7,71.4,14.3,14.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,253,4,COLEGIO ADVENTISTA DE CALAMA,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,62,64,301,322,19,29,20,45,Positiva y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,3.2,32.3,64.5,1.6,17.2,81.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,254,2,FUNDACION EDUC.COLEGIO NUESTRA SRA.DE AYQUINA,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,75,75,275,260,-8,-4,-6,-17,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,21.3,38.7,40,34.7,48,17.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,255,0,COLEGIO  EJERCITO DE SALVACION,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Particular subvencionado,Particular subvencionado,Medio,Urbano,75,74,235,237,-12,-5,-31,-24,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,57.3,30.7,12,62.2,31.1,6.8,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,256,9,INSTITUTO OBISPO SILVA LEZAETA,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,124,127,280,284,3,23,-1,7,No significativa,Positiva y significativa,No significativa,Positiva y significativa,,,,,21,28.2,50.8,18.1,37.8,44.1,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,257,7,COLEGIO CHUQUICAMATA,2,ANTOFAGASTA,2,EL LOA,2,7,CALAMA,EL LOA,Particular pagado,Particular pagado,Alto,Urbano,80,81,299,302,-1,10,-1,2,No significativa,No significativa,No significativa,No significativa,,,,,8.8,27.5,63.8,6.2,34.6,59.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,268,2,ESC. BASICA RURAL SAN ANTONIO DE PADUA,2,ANTOFAGASTA,2,EL LOA,2,8,OLLAGÜE,EL LOA,Municipal DAEM,Municipal,Medio bajo,Rural,5,5,272,274,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,269,0,ESCUELA BASICA SAN PEDRO DE ATACAMA,2,ANTOFAGASTA,2,EL LOA,2,9,SAN PEDRO DE ATACAMA,EL LOA,Municipal DAEM,Municipal,Medio,Rural,83,79,235,230,-10,-3,-31,-31,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,56.6,22.9,20.5,63.3,25.3,11.4,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,270,4,COMPLEJO EDUCACIONAL TOCONAO,2,ANTOFAGASTA,2,EL LOA,2,9,SAN PEDRO DE ATACAMA,EL LOA,Municipal DAEM,Municipal,Medio bajo,Rural,9,9,256,264,-26,-38,5,19,Negativa y significativa,Negativa y significativa,No significativa,Positiva y significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,271,2,ESCUELA BASICA CAMAR,2,ANTOFAGASTA,2,EL LOA,2,9,SAN PEDRO DE ATACAMA,EL LOA,Municipal DAEM,Municipal,Medio,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,273,9,ESCUELA BASICA SOLOR,2,ANTOFAGASTA,2,EL LOA,2,9,SAN PEDRO DE ATACAMA,EL LOA,Municipal DAEM,Municipal,Medio,Rural,3,2,212,236,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,274,7,ESCUELA BASICA SAN ROQUE,2,ANTOFAGASTA,2,EL LOA,2,9,SAN PEDRO DE ATACAMA,EL LOA,Municipal DAEM,Municipal,Medio,Rural,6,4,273,253,,,7,,,,No significativa,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,276,3,ESCUELA BASICA TALABRE,2,ANTOFAGASTA,2,EL LOA,2,9,SAN PEDRO DE ATACAMA,EL LOA,Municipal DAEM,Municipal,Bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,277,1,ESCUELA BASICA SAN BARTOLOME,2,ANTOFAGASTA,2,EL LOA,2,9,SAN PEDRO DE ATACAMA,EL LOA,Municipal DAEM,Municipal,Bajo,Rural,3,3,276,263,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,284,4,LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA,2,ANTOFAGASTA,1,ANTOFAGASTA,1,1,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio bajo,Urbano,26,26,257,244,8,0,6,-1,No significativa,No significativa,No significativa,No significativa,,,,,34.6,38.5,26.9,34.6,57.7,7.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,285,2,LICEO MARTA NAREA DIAZ,2,ANTOFAGASTA,1,ANTOFAGASTA,1,1,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio,Urbano,36,35,250,247,-4,26,-16,-14,No significativa,Positiva y significativa,Negativa y significativa,Negativa y significativa,,,,,44.4,30.6,25,42.9,48.6,8.6,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,288,7,ESCUELA JAPON,2,ANTOFAGASTA,1,ANTOFAGASTA,1,1,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio,Urbano,137,137,275,270,2,-4,9,9,No significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,22.6,30.7,46.7,29.2,43.1,27.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,289,5,ESCUELA ESPANA,2,ANTOFAGASTA,1,ANTOFAGASTA,1,1,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio bajo,Urbano,51,49,224,226,-7,0,-27,-19,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,66.7,21.6,11.8,57.1,40.8,2,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,291,7,ESCUELA PADRE GUSTAVO LE PAIGE WALQUE,2,ANTOFAGASTA,1,ANTOFAGASTA,1,1,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio,Urbano,120,124,262,258,0,4,-4,-3,No significativa,No significativa,No significativa,No significativa,,,,,31.7,33.3,35,34.7,43.5,21.8,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,292,5,ESCUELA REPUBLICA DE ITALIA,2,ANTOFAGASTA,1,ANTOFAGASTA,1,1,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio,Urbano,47,47,233,209,-9,-15,-33,-52,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,53.2,31.9,14.9,76.6,23.4,0,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,293,3,ESCUELA JOSE PAPIC RADNIC,2,ANTOFAGASTA,1,ANTOFAGASTA,1,1,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio,Urbano,94,98,228,223,-10,-15,-38,-38,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,64.9,19.1,16,67.3,24.5,8.2,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,294,1,ESCUELA PROFESORA LJUBICA DOMIC WUTH,2,ANTOFAGASTA,1,ANTOFAGASTA,1,1,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio,Urbano,89,85,260,240,30,20,-6,-21,Positiva y significativa,Positiva y significativa,Negativa y significativa,Negativa y significativa,,,,,33.7,29.2,37.1,55.3,40,4.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,296,8,ESCUELA REPUBLICA DE LOS ESTADOS UNIDOS,2,ANTOFAGASTA,1,ANTOFAGASTA,1,1,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio,Urbano,63,59,247,234,11,7,-19,-27,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,38.1,36.5,25.4,57.6,32.2,10.2,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,297,6,ESCUELA ALCALDE MAXIMILIANO POBLETE,2,ANTOFAGASTA,1,ANTOFAGASTA,1,1,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio bajo,Urbano,52,46,227,213,-1,3,-24,-32,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,63.5,23.1,13.5,80.4,15.2,4.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,298,4,ESCUELA DARIO SALAS DIAZ,2,ANTOFAGASTA,1,ANTOFAGASTA,1,1,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio,Urbano,49,47,239,204,-26,-54,-27,-57,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,51,34.7,14.3,80.9,17,2.1,Rbd y curso rinde Simce
